Id,Reputation,CreationDate,DisplayName,LastAccessDate,WebsiteUrl,Location,AboutMe,Views,UpVotes,DownVotes,ProfileImageUrl,EmailHash,Age,AccountId
"7820019","1","2017-04-05 10:50:28","Collins Louis","2017-04-05 11:06:34","","Jamaica, Queens, NY, United States","","0","0","0","https://lh6.googleusercontent.com/-Xfa5XzY3WcQ/AAAAAAAAAAI/AAAAAAAAAEI/QxNsS5KDNxc/photo.jpg","","","10618076"
"2293105","1","2013-04-18 01:15:50","user2293105","2017-08-16 19:08:31","","Jamaica","","0","0","0","","","","2651592"
"3638467","21","2014-05-14 21:03:11","rain","2017-10-20 20:43:42","http://terminaldefect.com","Jamaica","<p>Coder</p>
","0","14","0","https://www.gravatar.com/avatar/?s=128&d=identicon&r=PG&f=1","","32","4472516"
"7834709","5","2017-04-07 20:02:38","Dillano Blake","2017-05-06 01:41:01","","Jamaica","","6","0","0","https://lh4.googleusercontent.com/-7Sc0VCAlGY8/AAAAAAAAAAI/AAAAAAAAAMM/bDGdErhs9D4/photo.jpg","","","10638915"
"7836111","26","2017-04-08 07:10:13","Curt-Nicholas Williams","2017-10-28 18:55:00","","Jamaica","","0","2","0","https://www.gravatar.com/avatar/8561f6f858526e93f24b354ee81bad61?s=128&d=identicon&r=PG&f=1","","","10641127"
"2311521","11","2013-04-23 13:31:31","Michael Dixon","2013-09-15 22:08:43","","Jamaica","<p>Freelance Software Developer.  Specialising in mobile and web application development. </p>
","4","0","0","","","","2674916"
"2313461","136","2013-04-24 00:36:16","AppsIntheParkNYC","2017-10-27 20:47:32","","Jamaica Queens, NY","","9","18","0","https://i.stack.imgur.com/kKUXh.jpg","","","2677393"
"7840782","1","2017-04-09 14:23:47","Lez'Lee Ann","2017-04-22 01:39:40","","Jamaica","","0","0","0","https://graph.facebook.com/1387727121273700/picture?type=large","","","10649169"
"613424","11","2011-02-11 17:29:58","Gökay","2011-02-11 23:41:17","http://-","Far Enough, Jamaica","<p>I love coding and hate pokemons ...</p>
","2","0","0","","","30","304105"
"6484701","1","2016-06-19 05:36:04","Thunderbird","2016-10-25 18:46:41","","Jamaica","<p>Ask if you want to know. Ubuntu forever...</p>
","1","0","0","https://www.gravatar.com/avatar/ebd21ad9e9df502f33aa918c0a553387?s=128&d=identicon&r=PG&f=1","","24","4350185"
"5046706","28","2015-06-24 23:36:23","Rohan Malcolm","2017-10-28 03:09:32","","Jamaica","<p>Software developer who likes to try new and emerging technologies and stay up to date with software design patterns.</p>
","6","1","0","","","","6523140"
"621980","116","2009-11-13 00:16:34","Dwayne","2017-04-27 14:34:46","","Jamaica","Web Developer and Software Designer. I think thats all, its my life","17","2","0","","","28","309503"
"6490851","41","2016-06-20 19:35:21","Ronique Ricketts","2017-10-28 15:44:02","http://codepen.io/Ronique/full/NpqNBO/","Montego Bay, Saint James Parish, Jamaica","<p>I am a Junior Front-end developer who is currently learning Reactjs. I have been learning web development from Free Code Camp for the past year. During this time I have learn't HTML5, CSS3 and JavaScript. I have completed the Front-end certification and is now working on the Data Visualization Certificate where I am now learning ReactJs. I am yet to complete the 4 Reactjs projects. Learning Web Development without any help from individuals around me have taught me self reliance. I am now an intrinsically motivated individual who can learn on my own.</p>

<p>I have given myself 4 years to become a Full-Stack Developer from Free Code Camp's JavaScript Stack. I am yet to learn NodeJS and Expressjs. I have a basic understanding of both but I am Yet to create a few projects using Nodejs and Expressjs. I plan to learn other language after completing Free Code Camp. Languages such as Python for ML, Swift for IOS applications and Java/C# in the far future.</p>

<p>My ultimate goal at this point in my life is to become a Full-Stack Developer by year 2020.</p>
","9","0","0","https://i.stack.imgur.com/5VO80.jpg?s=128&g=1","","","8672345"
"7852412","1","2017-04-11 17:58:28","Gordon Romane","2017-04-11 21:50:06","","Jamaica","","0","0","0","https://graph.facebook.com/1336844686408095/picture?type=large","","","10665777"
"638695","1514","2011-03-01 03:18:32","Joel Dean","2017-10-28 21:21:29","","Mandeville, Jamaica","<p>Mobile Software Engineer. </p>

<p>Lover of Android, ASP.NET and Startups.</p>
","223","312","3","https://i.stack.imgur.com/MgWwE.jpg?s=128&g=1","","24","320424"
"3663174","1","2014-05-22 02:11:42","Drixx","2017-10-05 22:55:22","","Jamaica","","5","0","0","https://www.gravatar.com/avatar/7a98d759b73df9bb832050866b54344c?s=128&d=identicon&r=PG&f=1","","24","4505802"
"3665754","1","2014-05-22 15:21:17","Clive","2015-08-28 03:01:33","","Jamaica","<p>Coding enthusiast!</p>
","0","0","0","https://www.gravatar.com/avatar/?s=128&d=identicon&r=PG&f=1","","","4509129"
"7864573","6","2017-04-13 22:06:46","Cloud99","2017-04-16 16:21:09","","Jamaica","","1","0","0","https://www.gravatar.com/avatar/24d17aaf63e86ee2274d5bf4ae75f75c?s=128&d=identicon&r=PG&f=1","","","10683212"
"657980","94","2011-03-13 22:36:16","Robert Cav Campbell","2011-07-31 16:09:05","http://purplewater.me","Kingston, Jamaica","","12","0","0","","","28","332589"
"7872050","1","2017-04-15 17:07:00","Yosiro408","2017-10-25 00:46:19","","Portmore, Saint Catherine Parish, Jamaica","","0","0","0","https://i.stack.imgur.com/G8KZD.jpg","","","10694274"
"7876138","1","2017-04-16 22:46:08","Alex The Kid","2017-04-17 21:35:00","","Jamaica","","0","0","0","https://lh3.googleusercontent.com/-1csfSeLHbEM/AAAAAAAAAAI/AAAAAAAAA80/zbnjMvLsuR4/photo.jpg","","","10700698"
"7876524","1","2017-04-17 02:16:23","odds","2017-04-28 13:17:28","","Jamaica","","0","0","0","https://graph.facebook.com/420379941653862/picture?type=large","","","10701307"
"7877642","1","2017-04-17 08:27:00","Lithium","2017-06-01 20:04:12","http://lithiumlilly.co.nf/","Jamaica","<p>Ninja Python Developer - For almost all things python, I'm your guy!</p>
","1","0","0","https://i.stack.imgur.com/ZjmjQ.jpg?s=128&g=1","","","10702944"
"681854","561","2011-03-29 10:24:19","Markel Mairs","2017-10-22 18:33:34","","Jamaica","","79","928","2","","","30","347626"
"7886573","1","2017-04-18 22:20:02","Garfield Gray","2017-04-26 01:55:53","","Jamaica","","0","0","0","https://lh6.googleusercontent.com/-1K_CKyZG3tM/AAAAAAAAAAI/AAAAAAAAAHU/fueQt0gldis/photo.jpg","","","10715917"
"2368131","1","2013-05-09 22:50:47","YoungGrasshopper","2013-06-19 16:03:50","","Jamaica","","0","0","0","","","","2748193"
"7897041","1","2017-04-20 16:30:52","Oschae","2017-05-04 01:37:23","","Jamaica","","0","0","0","https://www.gravatar.com/avatar/c61276701c61a4b62bc4689ef9c67815?s=128&d=identicon&r=PG&f=1","","","10730896"
"2378665","1","2013-05-13 16:57:37","TendoJava","2014-07-15 05:33:39","","Kingston, Jamaica","<p>I am a web application developer with RealDecoy (www.realdecoy.com). </p>
","0","0","0","","","","2761951"
"7902429","1","2017-04-21 15:52:56","Jodi","2017-04-26 16:17:51","","Jamaica","","0","0","0","https://www.gravatar.com/avatar/014d0def7275d9de8c6b7d81243c4c07?s=128&d=identicon&r=PG&f=1","","","10738518"
"5094585","3","2015-07-08 15:10:54","Davinchi1","2017-10-29 02:19:20","","Jamaica","<p>I am just learning coding, doing it on my own. Did the HTML -> CSS3 now i'm at the LAMP stack. I wanted to build a website for a B2B process, so I decided to learn it. You can follow on twitter.</p>
","0","0","0","https://www.gravatar.com/avatar/96da89ddd74a1af5db28f5b512b10e5b?s=128&d=identicon&r=PG&f=1","","","6594287"
"7904049","1","2017-04-22 00:45:26","Sean Graham","2017-05-19 00:18:08","","Jamaica","","0","0","0","https://graph.facebook.com/1512175608794997/picture?type=large","","","10740933"
"7904052","1","2017-04-22 00:46:25","Chadrick Hollingsworth","2017-05-18 04:03:59","","Jamaica","","0","0","0","https://lh3.googleusercontent.com/-XysrYTujTqI/AAAAAAAAAAI/AAAAAAAAaVI/ln-MK8j3lks/photo.jpg","","","10740936"
"7907557","4","2017-04-22 23:49:50","Stephen Palmer","2017-04-24 05:50:16","","5 Fione Avenue, Sydenham Villas, St. Catherine, Jamaica","","2","0","0","https://graph.facebook.com/1353560981400024/picture?type=large","","","10746408"
"2390657","1","2013-05-16 15:28:54","Learning programmer","2013-05-17 23:59:52","","Jamaica","","1","0","0","","","","2777339"
"7909563","1","2017-04-23 14:45:37","Kimerrio Baugh","2017-08-01 18:21:06","","Jamaica","","0","0","0","https://lh4.googleusercontent.com/-uR2rWeuLwTQ/AAAAAAAAAAI/AAAAAAAAADw/_c7KC2cpLHI/photo.jpg","","","10749582"
"7915435","1","2017-04-24 18:22:28","Shovon Hasan","2017-10-21 23:11:11","https://www.shovonhasan.com","Jamaica, Queens, NY, United States","","0","0","0","https://www.gravatar.com/avatar/8e6d05526c0ba36a58da044da2c24e42?s=128&d=identicon&r=PG&f=1","","","10758122"
"728505","1","2011-04-28 03:52:21","Sederolto","2011-04-28 11:51:32","http://sederolto.myopenid.com/","Jamaica","<hr>

<blockquote>
  <p><code>Hi. I'm somebody. and you?</code></p>
</blockquote>

<hr>
","0","0","0","","","48","376801"
"7921978","1","2017-04-25 21:27:19","Michael-Alexander McPherson","2017-07-13 19:03:41","","Kingston, St. Andrew Parish, Jamaica","","0","0","0","https://www.gravatar.com/avatar/3d7a1b9abfd3f96ab77f3e3164a4708e?s=128&d=identicon&r=PG&f=1","","","10767496"
"5111288","11","2015-07-13 13:35:33","lincolndidon1","2017-08-17 21:57:36","","Kingston, Jamaica","<p>By Day - C# Developer, Crystal Reports Developer and Systems Analyst</p>

<p>By Night - PHP, Wordpress Developer</p>
","0","0","0","https://www.gravatar.com/avatar/f16d61a35cd25629b9c44c7540442d52?s=128&d=identicon&r=PG&f=1","","","6618907"
"6569997","1","2016-07-10 00:28:07","Tevon Wallace","2016-11-27 00:02:33","","Jamaica","<p>I'm a geek who loves programming. Thats it!</p>
","0","0","0","https://www.gravatar.com/avatar/e9a792e1a255453c44a641242bf88042?s=128&d=identicon&r=PG&f=1","","21","8789558"
"738222","44","2011-05-04 14:33:48","Ron","2017-10-27 20:25:15","","Jamaica","","4","3","0","","","","382774"
"743100","327","2011-05-07 14:17:23","jamdownian","2017-10-27 16:15:31","","Kingston, Jamaica","<p>Software Engineer/Developer with experience in the following areas:</p>

<ol>
<li>Full Stack software development(.Net​)</li>
<li>Android software development</li>
</ol>
","45","40","1","https://i.stack.imgur.com/JSZrT.jpg?s=128&g=1","","28","385755"
"7926482","1","2017-04-26 15:30:12","user7926482","2017-06-07 04:30:48","","Kingston, St. Andrew Parish, Jamaica","","0","0","0","https://www.gravatar.com/avatar/0ed38ceec2788fc329df5a6eb3d71d20?s=128&d=identicon&r=PG&f=1","","","10674959"
"3720720","51","2014-06-08 23:03:02","Adrian","2017-03-22 02:41:27","http://adriangordon.me/","Jamaica","<p>Problem solver.</p>
","3","0","0","https://i.stack.imgur.com/XaYPE.jpg?s=128&g=1","","26","4586098"
"3722375","21","2014-06-09 12:49:33","Chad","2014-07-02 14:09:48","","Jamaica","<p><code>puts 'Ruby monk.'</code></p>
","2","0","0","https://i.stack.imgur.com/nhPVY.jpg","","","4588357"
"7932661","1","2017-04-27 16:56:49","Fid Get","2017-04-28 22:16:12","","Jamaica","","0","0","0","https://www.gravatar.com/avatar/c4f1e8dcf63c5f47390558fb4ea39d64?s=128&d=identicon&r=PG&f=1","","","10782593"
"2423367","109","2013-05-27 00:30:07","dibble","2017-10-17 00:02:54","http://artuvic.com","Jamaica","","9","6","0","","","","2819215"
"7939285","1","2017-04-29 02:34:05","Stuart Haughton","2017-10-16 18:49:41","","Kingston, Jamaica","","0","0","0","https://www.gravatar.com/avatar/9ceda3d1bb60a8414437b99e5a613424?s=128&d=identicon&r=PG&f=1","","","419571"
"764267","1","2011-05-21 20:07:40","jonnyes","2017-10-29 01:24:49","","Kingston, Jamaica","","0","0","0","","","","399133"
"7941164","1","2017-04-29 16:15:23","Delli","2017-07-14 00:22:29","","Kingston, St. Andrew Parish, Jamaica","","0","0","0","https://www.gravatar.com/avatar/8c46e9f08c033c6682db99040b2a3127?s=128&d=identicon&r=PG&f=1","","","10795110"
"5125892","1","2015-07-17 02:33:16","Okean Rose","2017-10-17 19:42:49","","Jamaica","<p>Studying Programming</p>
","0","0","0","https://i.stack.imgur.com/Eo3Gu.jpg","","24","6639852"
"7942006","1","2017-04-29 21:37:57","Loj","2017-10-05 13:07:57","","Jamaica","<p>Just a regular person who above all loves to code.</p>
","0","0","0","https://lh3.googleusercontent.com/-EFU5txNCGtA/AAAAAAAAAAI/AAAAAAAAALg/37_JSV4v5D8/photo.jpg?sz=128","","","10796396"
"6598932","8","2016-07-17 02:17:34","Jodian","2017-02-10 03:56:09","","Jamaica","<p>Young programmer learning more about coding each day to become a sucessful coder.I enjoy web designing,networking,coding,watching movies and socializing.</p>
","3","0","0","https://www.gravatar.com/avatar/f902f96e89ba46414f3446c19c23f2d5?s=128&d=identicon&r=PG&f=1","","19","8833796"
"2447107","170","2013-06-03 08:31:40","pav","2017-10-18 16:50:14","","Kingston, Jamaica","","14","14","1","","","","2849626"
"7959856","1","2017-05-03 20:51:00","Sirrom","2017-05-06 17:32:38","","West Indies, Jamaica","","0","0","0","https://i.stack.imgur.com/5S5nZ.jpg","","","10822992"
"7961686","121","2017-05-04 07:30:23","Yuri L","2017-10-23 13:17:54","","Jamaica","","32","8","0","https://www.gravatar.com/avatar/7669effdb3cb7a743104e4aff86cc65b?s=128&d=identicon&r=PG&f=1","","","10825742"
"3749164","3","2014-06-17 15:19:20","Ashani","2017-10-29 04:40:20","","Kingston, Jamaica","","1","0","0","https://www.gravatar.com/avatar/df2046e5b58f60aa234ac20320dff769?s=128&d=identicon&r=PG&f=1","","","4625128"
"7965393","1","2017-05-04 20:11:01","Vantol Bennett","2017-07-31 19:21:52","","Jamaica","","0","0","0","https://lh6.googleusercontent.com/-hNo_0sJp0qo/AAAAAAAAAAI/AAAAAAAACAw/VqBM2sZuMmg/photo.jpg","","","10831000"
"3750774","1","2014-06-18 03:14:24","user3750774","2014-06-30 03:11:38","","Jamaica","","0","0","0","https://graph.facebook.com/779344106/picture?type=large","","","4627374"
"3752307","1","2014-06-18 11:36:22","Zola","2014-10-26 08:59:58","","Jamaica","","0","0","0","https://www.gravatar.com/avatar/?s=128&d=identicon&r=PG&f=1","","33","4629367"
"803896","459","2011-06-17 20:16:25","Karey Powell","2015-10-23 19:05:23","http://www.kareypowell.com","Jamaica","<p>Software Engineer from Jamaica, WI. Very passionate about technology, the way it is evolving and what it has to offer. I'm a fan of <strong>Ruby</strong>, <strong>Ruby on Rails</strong>, <strong>Python</strong>, <strong>Java</strong>, <strong>Scala</strong>, <strong>Objective-C</strong>, and <strong>Hypermedia APIs</strong>. I mainly work with opensource tools, because of their flexibility, the power they have to offer and most importantly the community of developers that helps to build and enhance them. Also, I occasionally dabble in <strong>C#</strong> and <strong>Android</strong> to build cool stuff, but my primary area of concentration is creating Web Applications. So, I've started to venture into the deep end of various web frameworks to learn how they work and why they work the way they do and also to get a better understanding of how to create better <em>APIs</em>, because my aim is to contribute to a better web experience in the future.</p>

<p>Twitter: <a href=""https://twitter.com/kareypowell"" rel=""nofollow"">@kareypowell</a></p>
","101","134","38","","","","424090"
"805767","57","2011-06-19 21:56:43","wiel","2017-02-14 12:10:34","","Jamaica","","11","0","0","","","","425262"
"2459584","1","2013-06-06 12:13:29","Robert Leahong","2015-06-04 19:15:47","http://rleahongpaypalintegrate.blogspot.com","Jamaica","<p>I have obtained a Bachelor of Science Degree in Computer Science at University of the West Indies
Mona Campus. I have written a Blog on PayPal Integration Into Ecommerce Website. This Blog has been 
approved by Amazon.com and Google Adsense Team. Google Adsense and Amazon.com Advertisements are
presently Monetizing my Blog. </p>

<p>My Facebook Page URL is    <a href=""https://www.facebook.com/robertleahong"" rel=""nofollow"">https://www.facebook.com/robertleahong</a>   . I have developed Inventory
and Invoicing Accounting programs for FUJITSU-ICL  , as well as a Cambio Software for Jamaica
Money Market Brokers LTD ( JMMB ). I am presently programming Mobile Applications for 
HOTEL RESERVATION BOOKING , MUSIC ROYALTY MANAGEMENT and SUPERMARKET SHOPPING to be sold at 
AMAZON.COM APP STORE and GOOGLE PLAY STORE. </p>

<pre><code>These Mobile programs are phoneGap jQueryMobile Applications, which are Cross Platform and 
</code></pre>

<p>Multi Device (BLACKBERRY , ANDROID , IPHONE ). I am also engaged in Website Development using
 PHP , JQUERY AJAX API and using Flash Actionscript to do Games Development although I am new to
Game Programming  but have advanced knowledge of ACTIONSCRIPT. I have got good exposure to 
 JAVA which I can use in ANDROID AND BLACKBERRY JAVA APPLICATION Development. I would 
also like to stream Radio AND Television on mobile applications. I was also interested  in having
CLICKBANK.COM sell my Music ECommerce Website by using my ECommerce Web Program
( DOWNLOAD.PHP ) for placing Orders ,doing Website DEMO and DOWNLOAD after making payments at
Clickbank.</p>
","1","0","0","","","52","2865111"
"6623185","1","2016-07-22 03:53:36","tajayhanson","2016-07-22 13:49:46","","Jamaica","","0","0","0","https://www.gravatar.com/avatar/86a1b3aa865e61850783bab41eb7cb29?s=128&d=identicon&r=PG&f=1","","19","8868918"
"6623819","1","2016-07-22 07:09:02","volkoff","2017-07-11 09:04:06","http://ru.stackoverflow.com/","Nine Mile, Saint Ann Parish, Jamaica","<p>яжпрограммист</p>
","0","0","0","https://www.gravatar.com/avatar/126cbb66ce5e1cdc99a8a2131e184752?s=128&d=identicon&r=PG","","67","6047168"
"7982610","1","2017-05-08 19:38:57","wandrinsheep","2017-06-09 05:37:36","","Kingston, Jamaica","","1","0","0","https://www.gravatar.com/avatar/cf5ba2074749a7c6a30f1e99ea009335?s=128&d=identicon&r=PG&f=1","","","10856353"
"7988964","1","2017-05-10 00:52:04","Data Driven","2017-08-12 13:03:55","","Jamaica","","0","0","0","https://www.gravatar.com/avatar/ea30f3295694bc6ab05f03c99db6f766?s=128&d=identicon&r=PG&f=1","","","10865446"
"7989706","1","2017-05-10 05:27:46","tippy topic","2017-05-10 05:27:46","","Jamaica, Queens, NY, United States","","0","0","0","https://lh3.googleusercontent.com/-KTcNss0k7Fw/AAAAAAAAAAI/AAAAAAAAAII/T-g50JeJwS4/photo.jpg","","","10866513"
"6651812","28","2016-07-28 22:15:09","Shanna Chambers","2017-10-22 10:07:56","","Jamaica","","23","4","0","https://www.gravatar.com/avatar/1981f096f0fb1b9567d1281cd261e34a?s=128&d=identicon&r=PG&f=1","","","8911922"
"8003157","1","2017-05-12 13:28:25","Alan R-B","2017-07-03 17:18:18","","Kingston, Jamaica","","0","0","0","https://www.gravatar.com/avatar/cd717616ebe941d743e00fe7b1b80491?s=128&d=identicon&r=PG&f=1","","","10885493"
"8016897","1","2017-05-16 00:59:22","Keezii21","2017-05-16 20:43:38","","Jamaica","","2","0","0","https://lh4.googleusercontent.com/-0DAvMdsOp4o/AAAAAAAAAAI/AAAAAAAAAmE/X8AxzmPEPYU/photo.jpg","","","10906205"
"8021310","1","2017-05-16 17:58:21","Norman Bryant","2017-05-22 00:32:01","","8713 East Jamaica Courtt.","","0","0","0","https://www.gravatar.com/avatar/7fd226177ebf84914489c09d07de238e?s=128&d=identicon&r=PG&f=1","","","10912323"
"2526434","1","2013-06-27 03:02:50","TheIriekid","2017-10-21 19:28:45","http://akayasolutions.com","Jamaica","<p>Hi, I'm the owner of Akaya Solutions. Basically I run a tech startup which offers a diverse set of custom built &amp; off the shelf business systems for different industries. These system mainly focus on People Management, Digital Marketting.</p>

<p>Most of these systems are programmed through Microsoft technologies(ASP.Net, MVC, VB.Net, MS SQL,IIS) and delivered over web using SAAS.</p>

<p>Right now as of 3:17AM on December 12, 2013. We have 6 people on staff. 3 inhouse and 3 remote.</p>
","3","0","0","https://i.stack.imgur.com/21iyV.png","","27","2975259"
"8039212","6","2017-05-20 01:51:00","Miguel Burnhard","2017-08-23 22:28:55","","Jamaica","","0","0","0","https://www.gravatar.com/avatar/65f4c9de917a6d6eaf45f763a9b03ee5?s=128&d=identicon&r=PG&f=1","","","10938457"
"5212716","28","2015-08-10 20:59:10","DanjahSoft Programmer","2017-08-26 12:26:28","","Jamaica","<p>A high schooler with epic senioritis, never studied before and managed to stay way-up. I'm called brilliant in my I.T classes because I am (fab<em>fab</em>). But I'm a real guy, and I know I have a lot to learn.... And that's why I'm here, to learn more and more. I love coding and pure mathematics, especially when I can use both at once, among my other many talents.</p>

<p>By day I laugh to much.
By night I don't laugh enough 😂.</p>

<p>I hope I have fun here.</p>
","64","4","0","https://i.stack.imgur.com/BvMqB.png","","","6768557"
"2541042","426","2013-07-02 03:03:28","CG Patterson","2015-06-07 01:59:40","http://og.nr","Kingston, Jamaica","<p>Android and .Net developer</p>

<p><a href=""http://og.nr"" rel=""nofollow"">http://og.nr</a>
<a href=""http://sehwah.com"" rel=""nofollow"">http://sehwah.com</a></p>
","9","0","0","","","","2994189"
"5220031","1","2015-08-12 15:28:24","Chevyhax","2017-02-27 03:31:18","","Jamaica","","0","0","0","https://i.stack.imgur.com/p55AI.jpg","","","6779081"
"8047937","1","2017-05-22 11:49:01","Greg","2017-05-31 14:33:47","","Jamaica, NY 11432, United States","","2","0","0","https://www.gravatar.com/avatar/c13085d2511d6256f8cbc0daa4b0feb6?s=128&d=identicon&r=PG&f=1","","","10951783"
"8049423","1","2017-05-22 17:10:27","Carvahlio","2017-10-27 02:22:43","","Jamaica","","0","0","0","https://www.gravatar.com/avatar/d8dd22a8a16c609c90ac61ff44a55c29?s=128&d=identicon&r=PG&f=1","","","10953981"
"8050820","1","2017-05-23 00:55:32","Dane Anderson","2017-06-16 17:58:07","","Kingston, St. Andrew Parish, Jamaica","","0","0","0","https://lh6.googleusercontent.com/-heocnZJwoZk/AAAAAAAAAAI/AAAAAAAAAAw/0hbonRZnnhU/photo.jpg?sz=128","","","10956072"
"8056012","1","2017-05-23 21:22:20","knightmeer ","2017-05-23 22:05:36","","Jamaica","","0","0","0","https://www.gravatar.com/avatar/7951acfce4fd3b48df75b5a82d9ac042?s=128&d=identicon&r=PG&f=1","","","10963524"
"2556428","1392","2013-07-06 14:49:05","jsonmurphy","2017-10-29 03:28:32","","Kingston, Jamaica","","81","35","4","https://i.stack.imgur.com/3Q7eo.jpg","","","3013604"
"3841980","81","2014-07-15 17:24:52","Orion_Blackstock","2015-10-06 20:12:38","","Jamaica","","5","4","0","https://www.gravatar.com/avatar/?s=128&d=identicon&r=PG&f=1","","29","4752266"
"2570541","1","2013-07-10 23:33:08","divaremy","2013-07-18 15:44:52","http://www.twitter.com/divaremy","Jamaica","<p>I am a student of University of Technology, Jamaica.</p>
","39","0","0","https://i.stack.imgur.com/aPb17.jpg","","28","3031652"
"2578821","59","2013-07-13 08:41:18","Jermaine","2017-10-28 03:55:38","","Kingston,  Jamaica","","7","18","0","","","","980251"
"2580741","3","2013-07-14 10:34:49","Nickk","2017-07-10 03:30:49","https://getnicholas.us","Kingston, St. Andrew Parish, Jamaica","","2","0","0","https://graph.facebook.com/100001553869870/picture?type=large","","19","3044757"
"5250011","1","2015-08-21 02:39:28","Sir.Dre","2016-07-12 17:34:33","http://sirdre.com","Montego Bay, Saint James Parish, Jamaica","","1","0","0","https://graph.facebook.com/10153555618032351/picture?type=large","","","6823682"
"8083166","1","2017-05-29 19:36:25","rico","2017-06-02 17:54:13","","Kingston, Jamaica","","0","0","0","https://www.gravatar.com/avatar/72c099d079595c06c23f6715cfae39ed?s=128&d=identicon&r=PG&f=1","","","11003288"
"991834","981","2011-10-12 16:22:25","Nicolas Brown","2017-10-25 17:32:12","http://nickthecoder.wordpress.com/","Jamaica","<p>a young jamaican with a passion for game design</p>
","150","38","0","","","25","968898"
"991886","121","2011-10-12 16:49:16","ComWizd","2017-05-30 04:03:45","","Jamaica","","10","20","0","","","","968961"
"999350","16","2011-10-17 14:26:29","Myron","2013-12-16 18:10:22","","Jamaica","<p>Enterprise Application Developer with experience using several diverse programming technologies such as Asp.NET, Spring Framework, jQuery and Yii, along with demonstrated expertise administrating database systems such as MS-SQL Server, MySql, Oracle and MongoDB. Proven track record for delivering with high standards and a drive to always learn more and share with fellow colleagues.</p>
","3","0","0","","","","979141"
"8104637","1","2017-06-02 18:05:39","Trevor Simpson","2017-06-02 18:05:39","","Papine, Kingston, Jamaica","","0","0","0","https://www.gravatar.com/avatar/6b475b036aea11ec928fa16497a858ed?s=128&d=identicon&r=PG&f=1","","","11034199"
"8105124","18","2017-06-02 20:29:17","Des - Angelo Pennant","2017-08-10 18:39:09","","Jamaica","","0","0","0","https://lh3.googleusercontent.com/-17hvbSr5f1M/AAAAAAAAAAI/AAAAAAAAAso/3okI-Eaf0Lk/photo.jpg?sz=128","","23","4353298"
"1005743","1","2011-10-20 17:34:26","Amigo","2017-10-27 02:25:12","","Jamaica","","7","0","0","","","","987602"
"6763791","1","2016-08-27 05:42:36","raheemmcdonald","2016-08-31 19:09:15","","Kingston, Jamaica","<p>Hey there! I'm an intermediate C programmer learning at my school. I have a passion for programming and improving greatly beyond my teachers' expectations so I came here to seek help, help others and to learn. </p>

<p>I have a fair knowledge of the C language. My code works, but many professionals here tell me that it needs improvement in memory sugar, performance and reliability, which are something that they don't teach at my school. Happy coding!</p>
","0","0","0","","","19","9070877"
"5275743","26","2015-08-28 06:37:50","Omar Bent","2016-01-01 18:09:58","","Westmoreland, Jamaica","<p>By Day:A professional that works in the field of National Security. I love my Job and wants to best the best at what i do.</p>

<p>By Night:Programming enthusiast/Freelancer who has great interest in becoming a coder who is effective and meet the need of my customers.</p>

<p>All the Time: I am positive, forward thinking , open-minded and confident, easy to learn and works well with a team. I am versatile and often times go beyond the call of duty to get tasks completed on time. </p>
","1","0","0","https://i.stack.imgur.com/MQUoQ.jpg?s=128&g=1","","31","6862140"
"8114637","1","2017-06-05 13:26:01","Sanjay Steele","2017-06-05 13:26:01","","Saint Catherine Parish, Jamaica","","2","0","0","https://graph.facebook.com/1595121730563016/picture?type=large","","","11049782"
"1033146","1","2011-11-07 04:18:28","jahknofrano","2011-11-08 20:58:18","","Kingston, Jamaica","<p>I want to know everything about programming; I want to be the best programmer that I can be.</p>
","0","0","0","","","","1023325"
"6780868","1","2016-08-31 23:03:13","userRae876","2017-09-11 14:43:00","","Jamaica","<p>Well I'm kinda new to Java and would love to develop my skills and develop a reputation/ career in code writing. Currently I've been studying from video tutorials and books alike. This site provides a lot of good content, thanks. With all that being said let's continue. :D</p>
","0","0","0","https://www.gravatar.com/avatar/40efb4e67058e59cb0cca2372ad048ee?s=128&d=identicon&r=PG&f=1","","","3662356"
"3903147","1","2014-08-03 01:38:56","avalonity","2016-12-02 04:30:59","","Jamaica","","1","0","0","https://www.gravatar.com/avatar/?s=128&d=identicon&r=PG&f=1","","22","4836747"
"8137676","1","2017-06-09 14:21:00","callme_wiz","2017-06-09 15:01:14","","Jamaica","<p>Linux! Linux! Linux! I just love Linux and had to get that off my chest first. Well web and software development is my main dish and with game development mixed in at the side...lol. I have been doing web development since 2010 and worked on a number of personal and school related projects (favorite one being a chelsea fc fan club web application which is correctly being redone). I mainly focus on android development for Software development (because i dont own a man to go into IOS dev :( , someone buy me a mac plz ;-) ...lol ) but i have done a couple C# and c++ (using the QT frame ware) application</p>
","0","0","0","https://i.stack.imgur.com/7AsYZ.jpg","","","11083013"
"5297531","1","2015-09-03 15:40:22","jflash49","2017-10-12 21:24:27","","Kingston, Jamaica","<p>I'm a new programmer on the block. I have a few experiences with web development and android. I'm just a cool cat who rocks his suspenders on a summers day and code in the dungeon to eat burgers at night!</p>
","0","0","0","https://www.gravatar.com/avatar/ae43e091e52ad6e564043d1e8bf47325?s=128&d=identicon&r=PG&f=1","","24","6895381"
